transaction_id,customer_id,transaction_amount,recovery_probability,priority_score,priority,recommended_channel,strategy,recovery_action,expected_recovery_value,reason,message,recovered,money_recovered,probability_bucket
txn_002723,cust_0178,22084.25,0.9256,0.9474,HIGH,sms,aggressive_recovery,payment_reminder,20441.18,"HIGH priority because of high recovery probability, high customer intent, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹22,084.25 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,22084.25,90-100%
txn_002725,cust_0245,18346.08,0.7498,0.8261,HIGH,whatsapp,assisted_recovery,retry_payment,13755.89,"HIGH priority because of moderate recovery probability, strong contactability, low recovery friction.","Hi! Your payment of ₹18,346.08 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,18346.08,70-80%
txn_002726,cust_0623,41959.82,0.737,0.8004,HIGH,whatsapp,assisted_recovery,subscription_reactivation,30924.39,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your subscription payment of ₹41,959.82 needs attention. Please update your payment details to reactivate your subscription.

Reply to this message if you need help.",1,41959.82,70-80%
txn_002728,cust_0186,12665.77,0.789,0.7369,MEDIUM,sms,standard_recovery,payment_reminder,9993.29,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹12,665.77 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,70-80%
txn_002729,cust_0616,37507.94,0.7897,1.0002,HIGH,email,assisted_recovery,retry_payment,29620.02,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your payment of ₹37,507.94 could not be completed. Please try the payment again using your preferred payment method.",0,0.0,70-80%
txn_002730,cust_0051,48467.88,0.8001,0.9755,HIGH,sms,aggressive_recovery,retry_payment,38779.15,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹48,467.88 could not be completed. Please try the payment again using your preferred payment method.",1,48467.88,80-90%
txn_002731,cust_0583,12915.42,0.7803,0.8602,HIGH,email,assisted_recovery,subscription_reactivation,10077.9,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹12,915.42 needs attention. Please update your payment details to reactivate your subscription.",0,0.0,70-80%
txn_002732,cust_0747,29544.82,0.9449,0.94,HIGH,sms,aggressive_recovery,mandate_reactivation,27916.9,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.",Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.,1,29544.82,90-100%
txn_002733,cust_0133,48569.91,0.7961,0.9957,HIGH,email,assisted_recovery,mandate_reactivation,38666.51,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.",1,48569.91,70-80%
txn_002734,cust_0296,16450.94,0.7783,0.8464,HIGH,whatsapp,assisted_recovery,retry_payment,12803.77,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹16,450.94 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,16450.94,70-80%
txn_002739,cust_0183,42830.12,0.6303,0.7097,MEDIUM,sms,standard_recovery,checkout_reminder,26995.82,"MEDIUM priority because of moderate recovery probability, high customer reliability.","Hi! You were almost done with your purchase of ₹42,830.12. Complete your checkout whenever you're ready.",1,42830.12,60-70%
txn_002741,cust_0025,35338.75,0.6995,0.8118,HIGH,email,assisted_recovery,payment_recovery,24719.46,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed an issue with your payment of ₹35,338.75. Please review your payment and try again.",1,35338.75,60-70%
txn_002743,cust_0662,3198.18,0.6288,0.6869,MEDIUM,email,standard_recovery,authentication_retry,2011.02,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! Your payment of ₹3,198.18 requires another authentication attempt. Please retry the payment to complete your transaction.",0,0.0,60-70%
txn_002744,cust_0364,42575.82,0.7064,0.8906,HIGH,sms,assisted_recovery,checkout_reminder,30075.56,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹42,575.82. Complete your checkout whenever you're ready.",0,0.0,70-80%
txn_002745,cust_0534,30760.04,0.7144,0.8221,HIGH,whatsapp,assisted_recovery,retry_payment,21974.97,"HIGH priority because of moderate recovery probability, strong contactability.","Hi! Your payment of ₹30,760.04 could not be completed. Please try the payment again using your preferred payment method.

Reply to this message if you need help.",1,30760.04,70-80%
txn_002746,cust_0393,8184.92,0.8231,0.7803,HIGH,whatsapp,aggressive_recovery,checkout_reminder,6737.01,"HIGH priority because of high recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹8,184.92. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,80-90%
txn_002747,cust_0692,23230.06,0.8956,0.9481,HIGH,whatsapp,aggressive_recovery,mandate_reactivation,20804.84,"HIGH priority because of high recovery probability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,23230.06,80-90%
txn_002749,cust_0040,27004.09,0.6597,0.8195,HIGH,sms,assisted_recovery,payment_recovery,17814.6,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! We noticed an issue with your payment of ₹27,004.09. Please review your payment and try again.",1,27004.09,60-70%
txn_002751,cust_0155,12100.67,0.6898,0.703,MEDIUM,sms,standard_recovery,payment_reminder,8347.04,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! We noticed that your payment of ₹12,100.67 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,12100.67,60-70%
txn_002752,cust_0398,37057.94,0.759,0.9137,HIGH,whatsapp,assisted_recovery,authentication_retry,28126.98,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! Your payment of ₹37,057.94 requires another authentication attempt. Please retry the payment to complete your transaction.

Reply to this message if you need help.",1,37057.94,70-80%
txn_002754,cust_0766,25700.13,0.7802,0.7431,MEDIUM,whatsapp,standard_recovery,mandate_reactivation,20051.24,"MEDIUM priority because of moderate recovery probability, strong contactability.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",1,25700.13,70-80%
txn_002757,cust_0564,34217.51,0.737,0.9172,HIGH,whatsapp,assisted_recovery,checkout_reminder,25218.3,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Hi! You were almost done with your purchase of ₹34,217.51. Complete your checkout whenever you're ready.

Reply to this message if you need help.",0,0.0,70-80%
txn_002758,cust_0459,14763.17,0.6263,0.6865,MEDIUM,sms,standard_recovery,checkout_reminder,9246.17,"MEDIUM priority because of moderate recovery probability, high customer reliability, strong contactability.","Hi! You were almost done with your purchase of ₹14,763.17. Complete your checkout whenever you're ready.",1,14763.17,60-70%
txn_002760,cust_0571,25686.92,0.7839,0.8581,HIGH,email,assisted_recovery,payment_recovery,20135.98,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability.","Subject: Action needed for your payment

Hi! We noticed an issue with your payment of ₹25,686.92. Please review your payment and try again.",1,25686.92,70-80%
txn_002764,cust_0143,47198.62,0.8132,0.8731,HIGH,sms,aggressive_recovery,payment_reminder,38381.92,HIGH priority because of high recovery probability.,"Hi! We noticed that your payment of ₹47,198.62 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",0,0.0,80-90%
txn_002766,cust_0589,43452.94,0.6837,0.9423,HIGH,email,assisted_recovery,payment_reminder,29708.78,"HIGH priority because of moderate recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! We noticed that your payment of ₹43,452.94 is still pending. Please complete your payment to continue your purchase. If you need any help, we're happy to assist.",1,43452.94,60-70%
txn_002767,cust_0707,38721.6,0.7858,0.8669,HIGH,whatsapp,assisted_recovery,mandate_reactivation,30427.43,"HIGH priority because of moderate recovery probability, high customer reliability, low recovery friction.","Hi! Your recurring payment mandate needs to be reactivated. Please complete the required steps to continue your service.

Reply to this message if you need help.",0,0.0,70-80%
txn_002769,cust_0688,30980.02,0.5406,0.7469,MEDIUM,email,standard_recovery,subscription_reactivation,16747.8,"MEDIUM priority because of low recovery probability, high customer reliability, strong contactability, low recovery friction.","Subject: Action needed for your payment

Hi! Your subscription payment of ₹30,980.02 needs attention. Please update your payment details to reactivate your subscription.",1,30980.02,50-60%
